,hyperparam,test_accuracy_mean,test_recall_mean,test_precision_mean,test_f1_mean,test_type_1_error_FP_mean,test_type_2_error_FN_mean,test_auc_mean,test_cost_mean,hyperparam_str,batch_size,epochs,activation,dropout_rate,neurons
1280,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",0.6373983739837399,0.8470172916754745,0.6607693023409045,0.7324034058667418,100.6,33.2,0.5913153729203444,266.6,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",150,100,relu,0.0,0.5
1285,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",0.6823848238482385,0.6780112459307487,0.761338364732641,0.7144053523941738,47.2,70.0,0.6833416285422305,397.2,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",150,100,relu,0.0,1.5
1290,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",0.6661246612466124,0.659679533251596,0.7521801780163448,0.6981022767952845,49.2,74.0,0.6676665355348256,419.2,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",150,100,relu,0.0,1.0
1295,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",0.6411924119241192,0.6725320255358729,0.711858924911578,0.6885234360773316,61.2,71.2,0.6344622483901045,417.2,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",150,100,relu,0.0,2.0
1300,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",0.6292682926829268,0.8703166617342408,0.6521312722535513,0.7323375951467919,108.6,28.2,0.5769629666287098,249.6,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",150,100,relu,0.1,0.5
1305,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",0.6953929539295393,0.7186487971927451,0.7550049928350484,0.7336298448197557,51.2,61.2,0.6905417217054698,357.2,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",150,100,relu,0.1,1.5
1310,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",0.6932249322493225,0.8141673360673064,0.7104417140072952,0.7575572172188714,72.8,40.4,0.6669520890862848,274.8,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",150,100,relu,0.1,1.0
1315,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",0.7089430894308943,0.7443664651418425,0.7675014846156847,0.7451113998262627,51.8,55.6,0.7014312283882791,329.8,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",150,100,relu,0.1,2.0
1320,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",0.5907859078590786,0.998165137614679,0.5903397266016859,0.7418860770381129,150.6,0.4,0.5023938270854852,152.6,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",150,100,relu,0.3,0.5
1325,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",0.6222222222222222,0.9246564917769415,0.627322951205117,0.7419787422129193,123.0,16.4,0.5567731744350027,205.0,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",150,100,relu,0.3,1.5
1330,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",0.6444444444444445,0.8555954847165264,0.6580434650019338,0.7391753817835751,99.8,31.4,0.5987414509675347,256.8,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",150,100,relu,0.3,1.0
1335,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",0.6899728997289973,0.8418509280006765,0.6979762708828676,0.7597388051929171,80.0,34.4,0.6571271022018021,252.0,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",150,100,relu,0.3,2.0
1340,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",0.597289972899729,0.9917431192660551,0.5954074719318622,0.7438230868725458,146.8,1.8,0.5117655993681269,155.8,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",150,100,relu,0.5,0.5
1345,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",0.6146341463414634,0.95595061937175,0.6123107142596822,0.7450937718778596,132.6,9.6,0.5408325770264117,180.6,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",150,100,relu,0.5,1.5
1350,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",0.6227642276422765,0.9668202764976958,0.6159458674919778,0.7516024035627856,132.0,7.2,0.5478838224593743,168.0,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",150,100,relu,0.5,1.0
1355,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",0.6346883468834689,0.9265294043038939,0.6333935738283701,0.7495694757366473,118.8,16.0,0.5716996969236444,198.8,"{'batch_size': 150, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",150,100,relu,0.5,2.0
1360,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",0.6021680216802168,0.9045871559633027,0.6374260676913338,0.7213712640220857,126.0,20.8,0.5370617899021812,230.0,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",150,100,softmax,0.0,0.5
1365,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",0.6428184281842818,0.9299539170506913,0.6442707873358833,0.7557798655289031,116.6,15.2,0.5801085374727141,192.6,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",150,100,softmax,0.0,1.5
1370,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",0.6943089430894309,0.8278061979452923,0.7310043755913396,0.7588973107723993,75.4,37.4,0.6649226179688121,262.4,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",150,100,softmax,0.0,1.0
1375,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",0.6845528455284553,0.8272354458208261,0.7115632680557122,0.7560235026087401,78.8,37.6,0.6540020031474294,266.8,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",150,100,softmax,0.0,2.0
1380,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",0.589159891598916,1.0,0.589159891598916,0.7414725189108733,151.6,0.0,0.5,151.6,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",150,100,softmax,0.1,0.5
1385,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",0.6113821138211382,0.9133640552995391,0.6472590011614402,0.7311647780670956,124.6,18.8,0.5454978171234538,218.6,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",150,100,softmax,0.1,1.5
1390,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",0.6032520325203252,0.9100917431192661,0.6342680161495492,0.724427409111802,126.8,19.6,0.5371650768576463,224.8,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",150,100,softmax,0.1,1.0
1395,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",0.6813008130081301,0.7140827801970152,0.7773585737926737,0.7207417904874001,55.4,62.2,0.6745344190284484,366.4,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",150,100,softmax,0.1,2.0
1400,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",0.589159891598916,1.0,0.589159891598916,0.7414725189108733,151.6,0.0,0.5,151.6,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",150,100,softmax,0.3,0.5
1405,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",0.6401084010840108,0.7721768908806494,0.7086315403649545,0.7109668733691357,83.2,49.6,0.6121646043807221,331.2,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",150,100,softmax,0.3,1.5
1410,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}",0.6482384823848238,0.8942375174396483,0.6672377361454773,0.7512833703177958,106.8,23.0,0.5949577270014553,221.8,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}",150,100,softmax,0.3,1.0
1415,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",0.6818428184281843,0.7474400710269311,0.7648982253246228,0.725308134752228,62.4,55.0,0.6683087423799695,337.4,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",150,100,softmax,0.3,2.0
1420,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",0.605420054200542,0.98348623853211,0.6030159113472322,0.746471423520342,142.0,3.6,0.5235311987362538,160.0,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",150,100,softmax,0.5,0.5
1425,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",0.6395663956639567,0.9127129750982961,0.6544131749009797,0.7499250780427126,114.0,19.0,0.5805199591420376,209.0,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",150,100,softmax,0.5,1.5
1430,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",0.5897018970189702,1.0,0.5894809708966655,0.7417260205475869,151.4,0.0,0.5006622516556292,151.4,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",150,100,softmax,0.5,1.0
1435,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",0.6482384823848238,0.9373271889400921,0.6520791586267402,0.7613123835186729,116.2,13.6,0.5851109628910987,184.2,"{'batch_size': 150, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",150,100,softmax,0.5,2.0
1440,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",0.624390243902439,0.6936202595865218,0.6786178665820666,0.6854494385149643,72.0,66.6,0.6094364804380848,405.0,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",150,20,linear,0.0,0.5
1445,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",0.608130081300813,0.6846023760199552,0.6758248348568772,0.6714601888290306,76.0,68.6,0.5919003514815705,419.0,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",150,20,linear,0.0,1.5
1450,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",0.6292682926829268,0.6898828901196465,0.6924013640840787,0.6847705254493653,69.4,67.4,0.6159635782072614,406.4,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",150,20,linear,0.0,1.0
1455,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",0.6493224932249323,0.7149959835961612,0.6981402616664019,0.7022566417995943,67.4,62.0,0.6352777059842081,377.4,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",150,20,linear,0.0,2.0
1460,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",0.5815718157181572,0.6596922166321397,0.6457898102207694,0.6519709413912025,80.4,74.0,0.5645533233735811,450.4,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",150,20,linear,0.1,0.5
1465,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",0.616260162601626,0.6880564833213546,0.671127898139253,0.67641237972566,73.8,67.8,0.6006333305418206,412.8,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",150,20,linear,0.1,1.5
1470,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",0.6070460704607046,0.7303597852280894,0.6474041236219624,0.6847146066072067,86.4,58.6,0.5802635454547558,379.4,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",150,20,linear,0.1,1.0
1475,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",0.6504065040650406,0.8003762736227962,0.6715597397279872,0.7285677633460719,85.6,43.4,0.6179077255182646,302.6,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",150,20,linear,0.1,2.0
1480,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",0.567479674796748,0.7232105863949604,0.6143054478025626,0.657499419631723,99.4,60.2,0.5338996466307322,400.4,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",150,20,linear,0.3,0.5
1485,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",0.6189701897018971,0.8077749122732845,0.6445751455234329,0.7126484631820599,98.8,41.8,0.5781424230240595,307.8,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",150,20,linear,0.3,1.5
1490,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",0.6357723577235772,0.7726546315477952,0.6692821321581788,0.7117904737009058,85.0,49.4,0.6057809581580036,332.0,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",150,20,linear,0.3,1.0
1495,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",0.6325203252032521,0.8161501712256374,0.6575657215011678,0.7222618076448397,95.6,40.0,0.5928999374775799,295.6,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",150,20,linear,0.3,2.0
1500,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",0.5869918699186992,0.84623514987528,0.610324322759624,0.7060897625716721,119.0,33.4,0.5304764107689401,286.0,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",150,20,linear,0.5,0.5
1505,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",0.6075880758807588,0.8060880226609732,0.6418125420783242,0.7068025490404642,102.6,42.2,0.5648861165936445,313.6,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",150,20,linear,0.5,1.5
1510,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",0.6189701897018971,0.7626601276793641,0.6522120034365183,0.697970144053661,89.0,51.6,0.5878088020760014,347.0,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",150,20,linear,0.5,1.0
1515,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",0.6590785907859079,0.8205555320678138,0.6739088389505311,0.739031203646386,86.8,39.0,0.6239454202688319,281.8,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",150,20,linear,0.5,2.0
1520,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",0.6043360433604337,0.657688242506236,0.7161281754140703,0.6502911811949641,71.6,74.4,0.5927775475340521,443.6,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",150,20,relu,0.0,0.5
1525,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",0.6401084010840108,0.714793049507462,0.6879244360679049,0.7004917383347543,70.8,62.0,0.6238395362559966,380.8,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",150,20,relu,0.0,1.5
1530,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",0.5501355013550135,0.6733522174776984,0.6102332197254532,0.6387789563852325,95.0,71.0,0.5232306573620628,450.0,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",150,20,relu,0.0,1.0
1535,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",0.6097560975609756,0.6385870714074324,0.6837971194509408,0.6542983378705116,65.4,78.6,0.6036957664461352,458.4,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",150,20,relu,0.0,2.0
1540,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",0.5864498644986449,0.7709127806197945,0.6324652193338014,0.6835289803670762,102.8,49.8,0.5463399734399077,351.8,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",150,20,relu,0.1,0.5
1545,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",0.6428184281842818,0.7296072379824969,0.6864488214455433,0.7052060731548508,73.0,58.8,0.6241622805457971,367.0,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",150,20,relu,0.1,1.5
1550,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",0.6097560975609756,0.7360334841246353,0.660845208898393,0.6857086386558888,86.6,57.4,0.5824729985976959,373.6,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",150,20,relu,0.1,1.0
1555,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",0.6417344173441734,0.6320424470468862,0.7292628582102266,0.6716719340881654,52.2,80.0,0.6439360021919687,452.2,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",150,20,relu,0.1,2.0
1560,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",0.5186991869918699,0.6124381685198494,0.6247440019319951,0.5545211830230389,93.4,84.2,0.49813264299119,514.4,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",150,20,relu,0.3,0.5
1565,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",0.5815718157181572,0.7875237813385194,0.611710577388971,0.6832413812169869,108.2,46.2,0.5369128143360425,339.2,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",150,20,relu,0.3,1.5
1570,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",0.5262872628726287,0.6385743880268888,0.6228361135527374,0.6017890535274164,96.2,78.6,0.5022777830688645,489.2,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",150,20,relu,0.3,1.0
1575,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",0.6373983739837399,0.740612184500909,0.6831083092914533,0.7061695888926083,77.4,56.4,0.6151605711629676,359.4,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",150,20,relu,0.3,2.0
1580,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",0.5268292682926828,0.7124508519003931,0.5884127788597391,0.6309162720760171,112.0,62.6,0.4871029093939052,425.0,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",150,20,relu,0.5,0.5
1585,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",0.6195121951219512,0.847215997970659,0.6341232510096457,0.7202030248229401,107.2,33.2,0.5699873994733045,273.2,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",150,20,relu,0.5,1.5
1590,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",0.589159891598916,0.9522935779816514,0.595937018051233,0.7316470438068478,141.2,10.4,0.510583875083541,193.2,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",150,20,relu,0.5,1.0
